file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_18VR002051.vcf	NP	0.145943308951822	0.0465074071553347	0.0744601262368237	2.02380952380952	1148.14096882712	345.859031172883	0.000127112709078668	0.000134469257597866	6.48527735343235e-05	0.0058515445352008	0.0274803056764057	0.0364692197409662	0.0464852607709751
temp_vcf4_18VR002899.vcf	NP	0.0529867211452825	0.0481064686019388	0.0272261370916079	7.02465456515849	1148.66666666667	345.333333333333	4.6128892465423e-05	0.00013930444575851	2.37023828423749e-05	0.0203416637987215	0.0112292426946703	0.0529697491013539	0.0480934351506785
temp_vcf4_18VR003450.vcf	NP	0.0226768927148424	0.0224061771415679	0.0114665057332529	7.01132743362832	1148.68195534098	345.318044659022	1.97416635731088e-05	6.48856249712998e-05	9.98231553994346e-06	0.0203039706209142	0.00500758841227484	0.0226700499590444	0.0223982457514291
temp_vcf4_18VR003775.vcf	NP	0.123810236855826	0.0583806283395887	0.0640521237261263	0.0300854700854701	1148.17885278188	345.821147218119	0.000107831838703396	0.00016881740405183	5.57858417013489e-05	8.6997195884306e-05	0.0607093058354384	0.0618836241779512	0.0583606691504128
temp_vcf4_18VR003821.vcf	NP	0	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*
temp_vcf4_18VR003996.vcf	NP	0.0199564774447584	0.0351110464958689	0.0100755667506297	0.0178660049627792	1148.17521881439	345.824781185608	1.738103829254e-05	0.00010152842828526	8.77528672063989e-06	5.16620147969971e-05	0.0275208605347323	0.0199480994105665	0.0350936216588982
temp_vcf4_18VR003998.vcf	NP	0	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*
temp_vcf4_18VR004000.vcf	NP	0	0.0433109597158693	0	0.0221347761928185	1148.16666666667	345.833333333333	0	0.000125236510021791	0	6.40041721238126e-05	0.0432896557514246	*	0.0432896557514246
temp_vcf4_18VR004002.vcf	NP	0.111064797994929	0	0.0565763022378176	0	1148.14917583773	345.850824162266	9.67337697332681e-05	0	4.92760901008681e-05	0	0.0369996047688076	0.0369996047688076	*
temp_vcf4_18VR004172.vcf	NP	0.0484841092767999	0	0.0245416690749191	0	1148.15986661436	345.840133385641	4.22276641838803e-05	0	2.1374783937786e-05	0	0.0242319462529808	0.0242319462529808	*
temp_vcf4_18VR004174.vcf	NP	0.0718526327470454	0	0.0371747211895911	0	1148.16666666667	345.833333333333	6.25803159358794e-05	0	3.23774607544704e-05	0	0.0715855225881346	0.0715855225881346	*
temp_vcf4_18VR004175.vcf	NP	0.0198342331081747	0	0.0100130605137135	1	1148.1700043535	345.829995646495	1.72746483821816e-05	0	8.7208866942588e-06	0.00289159417224813	0.00991279913286225	0.0198255982657245	*
temp_vcf4_18VR004235.vcf	NP	0.24460826587704	0.0482893098741984	0.133828805468534	0.0244294673610034	1148.15925049141	345.840749508585	0.000213043848901925	0.000139628745145892	0.000116559445400327	7.0637908909566e-05	0.0585436026058678	0.0814856117970251	0.0241305888191319
temp_vcf4_18VR004245.vcf	NP	0.120274513562834	0.163413795336044	0.0628252630047124	0.0847624989569524	1148.13274222565	345.86725777435	0.000104756627121079	0.000472475470466934	5.47195116854921e-05	0.000245072342211279	0.0567039139152261	0.0600932804781364	0.0544443362066191
temp_vcf4_18VR004246.vcf	NP	0	0.348928856086187	0	0.22509537939805	1148.1291507701	345.870849229899	0	0.00100884147034391	0	0.000650807606073879	0.348854899143396	*	0.348854899143396
temp_vcf4_18VR004248.vcf	NP	0.174409751457451	0.0553242379722054	0.0904734949699708	0.0284650172918329	1148.20387316147	345.796126838528	0.000151897895081324	0.000159990912790181	7.87956712956041e-05	8.23173398501508e-05	0.0574098166624095	0.0581099154949403	0.0553095201648172
temp_vcf4_18VR004313.vcf	NP	0.128757142640672	0	0.0676972930164802	0	1148.17380633646	345.826193663542	0.000112140811722142	0	5.89608408090112e-05	0	0.0643349915070064	0.0643349915070064	*
temp_vcf4_18VR004375.vcf	NP	0.14262695361286	0.107345969233984	0.0727330250889901	0.0547383714487582	1148.16529903761	345.834700962391	0.000124221620120735	0.000310396755835261	6.33471723539763e-05	0.000158279002356999	0.0356714198685552	0.0356185842224976	0.0357418673966321
temp_vcf4_18VR004380.vcf	NP	0.168462582908323	0.0902332524001299	0.087964779142798	0.0473047304730473	1148.13830583298	345.861694167015	0.000146726733227581	0.000260894033429897	7.66151418308257e-05	0.000136773546393964	0.0645872294094906	0.0560716439140411	0.0901339858958392
temp_vcf4_18VR004487.vcf	NP	0.555598098987154	0.20831109680624	0.349133664646994	6.1114559633658	1148.92590125002	345.074098749974	0.000483580445338264	0.000603670624833459	0.000303878313011429	0.0177105612548275	0.0636282001046823	0.138828615886427	0.104111968855239
temp_vcf4_18VR004556.vcf	NP	0.176858171451396	0.100671698464775	0.0743247362756204	0.0509786380457013	1148.13218381252	345.821358197361	0.000154039904067592	0.000291108967327928	6.473534783148e-05	0.000147413214474184	0.0277429361863182	0.02946530369187	0.0251593849279904
temp_vcf4_18VR004638.vcf	NP	0	0.194752466997584	0	0.109268292682927	1148.14845528455	345.851544715447	0	0.000563110010561955	0	0.00031593987175286	0.19465746579417	*	0.19465746579417
temp_vcf4_18VR004659.vcf	NP	0	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*
temp_vcf4_18VR004845.vcf	NP	0.0204492330427492	0	0.0103276353276353	0	1148.15978157645	345.840218423551	1.78104418660894e-05	0	8.99494608098471e-06	0	0.0204419505523494	0.0204419505523494	*
temp_vcf4_18VR004864.vcf	NP	0	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*
