file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR001353.vcf	1540	1497	43	0.000140664282365526	0.000110020506741499	0.0012074952616485	1148.82321240236	345.176787597644	9.90012660645901e-05	0.00014765113967979	0.000920979613342586	0.0202841862522226	0.0109779484025259	0.0284284341747745	0.0509554893387907	0.000140622013983729	15	0.0126668635413761	13	0.0259443377485266	2
temp_vcf4_19VR001544.vcf	1540	1497	43	0	0	0	1149.16666666667	344.833333333333	0	0	0	0.00289995166747221	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR001555.vcf	1540	1497	43	2.80192116822415e-05	2.88240387379104e-05	0	1149.13360801176	344.833234093506	3.75496684544017e-05	0	9.35914851353481e-06	0.00289995250205158	0.0143798099194269	0.0215697148791404	*	2.80126167261563e-05	3	0.0143798099194269	3	*	0
temp_vcf4_19VR001605.vcf	1540	1497	43	0	0	0	1149.16666666667	344.833333333333	0	0	0	0.00289995166747221	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR001607.vcf	1540	1497	43	0.000207335969485334	0.000213291511695	0	1149.13847708895	344.861522911051	0.000277858064431255	0	0.000150321958222543	0.00289971462040411	0.079793221591028	0.106390962121371	*	0.000207255121015657	4	0.079793221591028	4	*	0
temp_vcf4_19VR001934.vcf	1540	1497	43	6.13299699522703e-05	6.30916190557758e-05	0	1149.16666666667	344.833333333333	5.85731376480463e-05	7.86984718587237e-05	2.97924569253315e-05	0.00293983518660502	0.0236036767799749	0.0336433363106591	0.0271280344985814	6.13082513765581e-05	4	0.0236036767799749	4	*	0
temp_vcf4_19VR003003.vcf	1540	1497	43	0.000280935822534413	0.000289005455379423	0	1149.13930098449	344.860699015509	0.000336267989093581	0.000134032103120165	0.000176536169849933	0.00586805257909283	0.054055294785347	0.0772481177024736	0.046201769770408	0.000280806726157647	8	0.054055294785347	8	*	0
temp_vcf4_19VR003071.vcf	1540	1497	43	0.000138520223923268	0.000142499094750723	0	1149.1544161914	344.8455838086	0.000146336629655244	0.000130950671092275	7.483789490417e-05	0.00586590310881022	0.0266538883695464	0.0420228911814802	0.0225697711152254	0.000138461757763878	8	0.0266538883695464	8	*	0
temp_vcf4_19VR003123.vcf	1540	1497	43	7.4578485166529e-05	7.67206861432563e-05	0	1149.17284469887	344.827155301125	9.99422042439142e-05	0	5.05484536317772e-05	0.00580000724784413	0.0164008207688379	0.022961149076373	*	7.45491853128995e-05	7	0.0164008207688379	7	*	0
temp_vcf4_19VR003217.vcf	1540	1497	43	0	0	0	1149	344.999999999999	0	0	0.00174064403829417	0.0318840579710145	0	*	*	0	13	0	13	*	0
temp_vcf4_19VR003218.vcf	1540	1497	43	0.00017136161062754	0.000176283821220048	0	1148.99458153597	345.005418464029	0.000120772300669173	0.00036269042339967	0.00180186375810517	0.0320694276393447	0.012557941899549	0.0277295435943678	0.0416896873062301	0.000171244662266578	21	0.012557941899549	21	*	0
temp_vcf4_19VR003470.vcf	1540	1497	43	0	0	0	1149.83333333333	344.166666666666	0	0	0.00173938251920568	0.00581113801452785	0	*	*	0	4	0	4	*	0
temp_vcf4_19VR003537.vcf	1540	1497	43	2.62563245722336e-05	2.70105142560052e-05	0	1149.00691767961	344.993082320387	1.78796009562373e-05	5.76560971118257e-05	0.00174966441758142	0.031855588055957	0.00288721187949051	0.0205376945273277	0.0198832717855395	2.6247380722641e-05	14	0.00288721187949051	14	*	0
temp_vcf4_19VR003544.vcf	1540	1497	43	7.04922928506014e-05	7.2517121569757e-05	0	1149.0095959596	344.990404040403	9.44797427033357e-05	0	0.00179073853239439	0.0318849448308473	0.00775154138790503	0.10852157943067	*	7.04685580718639e-05	14	0.00775154138790503	14	*	0
temp_vcf4_19VR003571.vcf	1540	1497	43	9.93236195246829e-05	0.000102176602583842	0	1149.18845182868	344.811548171323	0.000115850096544165	5.74945389194741e-05	5.99728570087931e-05	0.00579094334734126	0.025455121981105	0.0443102439622101	0.0198	9.91757999263833e-05	6	0.025455121981105	6	*	0
temp_vcf4_19VR003795.vcf	1540	1497	43	2.9043333821656e-05	2.98775778793255e-05	0	1150.00168932203	343.998310677967	3.88927551156193e-05	0	0.00349792214193086	0.0377908832586387	0.00235341175300297	0.0223574116535282	*	2.90355995500366e-05	19	0.00235341175300297	19	*	0
temp_vcf4_19VR003797.vcf	1540	1497	43	3.28764725323071e-05	3.38208201067154e-05	0	1149.01161528265	344.988384717348	4.4063756211288e-05	0	0.00176293342320495	0.03188513146323	0.00337349601843	0.025301220138225	*	3.28587274522403e-05	15	0.00337349601843	15	*	0
