file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_17VR013816.vcf	2316	2280	36	0	0	0	1762.66666666667	514.333333333332	0	0	0	0.00388852883992224	0	*	*	0	3	0	2	0	1
temp_vcf4_17VR013817.vcf	2316	2280	36	0	0	0	1763.66666666667	513.333333333332	0	0	0.000567000567000565	0.00194805194805195	0	*	*	0	3	0	2	0	1
temp_vcf4_17VR013818.vcf	2316	2280	36	0.000182889698081262	0.000185777430156229	0	1762.62396048797	514.376039512032	0.000144019754541216	0.000329952909119299	7.37826001403024e-05	0.00211312373752314	0.0352574948746864	0.0422536652356258	0.0423919867706206	0.00018268132059423	12	0.0384627216814761	11	0	1
temp_vcf4_17VR013863.vcf	2316	2280	36	4.01645221356516e-05	4.07986988009514e-05	0	1762.69923995657	514.300760043429	5.27719256680799e-05	0	2.77188154087046e-05	0.00194438756014196	0.0309817610796932	0.0929452832390796	*	4.01318148700689e-05	3	0.0464726416195398	2	0	1
temp_vcf4_17VR013864.vcf	2316	2280	36	0.000189820337208137	0.000192817500427213	0	1762.73754768865	514.262452311349	0.000249398386929746	0	0.000149219483719956	0.0019445323987888	0.0627502854139079	0.087850399579471	*	0.000189659757295922	7	0.0732086663162259	6	0	1
temp_vcf4_17VR014028.vcf	2316	2280	36	0.000216345899056972	0.000219761886936819	0	1762.66666666667	514.333333333332	0.00014394824034025	0.000480863909091767	7.99531786910149e-05	0.00415073663866584	0.0715693021596456	0.0845651542558869	0.123644826174929	0.000216314816544698	7	0.0715693021596456	7	*	0
temp_vcf4_17VR014029.vcf	2316	2280	36	0	0	0	1762.66666666667	514.333333333332	0	0	0	0.00194426441996112	0	*	*	0	2	0	1	0	1
temp_vcf4_17VR014030.vcf	2316	2280	36	0.000110699670718516	0.000112447560256177	0	1762.60123784262	514.398762157381	0.000100699513143736	0.000153358360614891	5.56809072677126e-05	0.00202377166822796	0.0852357860608112	0.177022282574281	0.0786850756081525	0.000110409049301569	3	0.0852357860608112	3	*	0
temp_vcf4_17VR014031.vcf	2316	2280	36	0.000137003414570453	0.00013916662637946	0	1762.68435345561	514.315646544393	0.000159339745429644	7.08402169709006e-05	8.1185962480382e-05	0.00198040421779744	0.028834690731004	0.0350955331303427	0.0364173329983031	0.000136952330760382	11	0.0317181598041044	10	0	1
temp_vcf4_17VR014077.vcf	2316	2280	36	0.00015356880777932	0.000155993578428467	0	1762.72811815576	514.271881844245	9.56903710890504e-05	0.000363599989933165	5.12373517741232e-05	0.00214078327853822	0.0592456980844193	0.0842906512018541	0.0934464430514037	0.000153486264467407	6	0.0710948377013031	5	0	1
temp_vcf4_17VR014149.vcf	2316	2280	36	0.000227779041220179	0.00023137555239734	0	1762.6895565093	514.310443490699	3.76735529890614e-05	0.000896597545104788	1.94786222121221e-05	0.00252826210659467	0.0878523965744196	0.0663117758661975	0.153600867860107	0.000227596882317149	6	0.105422875889304	5	0	1
temp_vcf4_17VR014170.vcf	2316	2280	36	0.000185231756847056	0.000188156468797273	0	1762.70177682225	514.298223177755	0.00013325158099074	0.000377434611929311	7.02350907818543e-05	0.00214964774910376	0.0476572245109427	0.0469673501073764	0.0970391350308011	0.000185196468306772	9	0.0536143775748106	8	0	1
temp_vcf4_17VR014171.vcf	2316	2280	36	6.64123386107772e-05	6.74609544835789e-05	0	1762.6537891552	514.346210844801	7.24136601092259e-05	5.08816110484245e-05	3.66806612660549e-05	0.0019699938991555	0.0192223119807733	0.025522459546332	0.0261661981145263	6.63983142686469e-05	8	0.0219683565494552	7	0	1
temp_vcf4_17VR014172.vcf	2316	2280	36	9.4194024512919e-05	9.56812985841756e-05	0	1762.65519368704	514.344806312967	0.000123764058650403	0	6.55980370930633e-05	0.00194422105118239	0.0363240457150579	0.0544860685725869	*	9.41037453757977e-05	6	0.0435888548580695	5	0	1
temp_vcf4_17VR014174.vcf	2316	2280	36	0.000255373450179682	0.00025940566255094	0	1762.89257906002	514.10742093998	0.000311376574119244	8.27092881298038e-05	0.00044312803944485	0.00198737979526513	0.0656977603479954	0.0914617567097071	0.042509302873716	0.000255302177518117	9	0.0739099803914949	8	0	1
temp_vcf4_17VR014176.vcf	2316	2280	36	0	0	0	1762.66666666667	514.333333333332	0	0	0	0.00194426441996112	0	*	*	0	2	0	1	0	1
temp_vcf4_17VR014177.vcf	2316	2280	36	5.68778653232508e-05	5.77759368809863e-05	0	1762.69901440486	514.300985595146	3.8736691517487e-05	0.000123367463618698	1.97527971519906e-05	0.00200711440182941	0.0219439017286237	0.0341181900987717	0.0317135150870994	5.68494863435847e-05	6	0.0263326820743484	5	0	1
temp_vcf4_17VR014303.vcf	2316	2280	36	0	0	0	1762.66666666667	514.333333333332	0	0	0	0.00194426441996112	0	*	*	0	2	0	1	0	1
temp_vcf4_17VR014305.vcf	2316	2280	36	2.55490304794097e-05	2.59524362238214e-05	0	1762.66666666667	514.333333333332	0	0.000115045148263732	0	0.00200358598883865	0.0197200903074632	*	0.0591602709223895	2.55441584293564e-05	3	0.0295801354611948	2	0	1
temp_vcf4_17VR014310.vcf	2316	2280	36	0	0	0	1762.66666666667	514.333333333332	0	0	0	0.00194426441996112	0	*	*	0	2	0	1	0	1
temp_vcf4_17VR014358.vcf	2316	2280	36	0.000175265016082223	0.000178032358441416	0	1762.61055606268	514.34134774494	0.000196041998302265	0.000117369684299952	9.07139779171666e-05	0.00200389454285065	0.0289678080611413	0.0345224352060812	0.0301624803975834	0.000175107648037987	14	0.0311961009889214	13	0	1
