file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_18VR002051.vcf	M1	0.0305198510271352	0.0307250026592151	0	0.0156028368794326	575.461259079903	180.492251815981	5.30354572885287e-05	0.00017022892866637	0	8.64460203828603e-05	0.0306156189770952	0.0305124612326975	0.0307187767214929
temp_vcf4_18VR002051.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR002899.vcf	M1	0	0.0592872901244805	0	4.03057644110276	575.666666666667	180.333333333333	0	0.000328765009932424	0	0.022350701152141	0.0118566089408986	*	0.0592830447044932
temp_vcf4_18VR002899.vcf	M2	0	0	1	1	227	64.0000000000001	0	0	0.00440528634361234	0.015625	0	*	*
temp_vcf4_18VR003450.vcf	M1	0	0	0	4	575.666666666667	180.333333333333	0	0	0	0.022181146025878	0	*	*
temp_vcf4_18VR003450.vcf	M2	0	0	1	1	227	64.0000000000001	0	0	0.00440528634361234	0.015625	0	*	*
temp_vcf4_18VR003775.vcf	M1	0.0626964728046314	0.0581535364998277	0.031891785150079	0.0299667036625971	575.499572143233	180.500427856767	0.000108942692296263	0.000322179493923274	5.54158277326079e-05	0.000166020125372648	0.0402694455666088	0.031335468015718	0.0581374006683903
temp_vcf4_18VR003775.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR003821.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR003821.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR003996.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR003996.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR003998.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR003998.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004000.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004000.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004002.vcf	M1	0.0243470748921423	0	0.0123203285420945	0	575.491786447639	180.508213552362	4.23065549595946e-05	0	2.14083481853749e-05	0	0.0243370760934185	0.0243370760934185	*
temp_vcf4_18VR004002.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004172.vcf	M1	0.0211225543935682	0.0212006612512804	0.0106723585912487	0.0107126222636237	575.489327641409	180.510672358591	3.67036422380535e-05	0.000117448242667694	1.85448418913142e-05	5.93461988903494e-05	0.0211563213412091	0.0211169187066971	0.0211957239757212
temp_vcf4_18VR004172.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004174.vcf	M1	0.220445054070273	0	0.125874125874126	0	575.374125874126	180.625874125874	0.000383133415558731	0	0.000218769180284035	0	0.220059660619101	0.220059660619101	*
temp_vcf4_18VR004174.vcf	M2	0	0.220445054070273	0	0.125874125874126	227.666666666666	63.3333333333334	0	0.00348071138005694	0	0.00198748619801251	0.220059660619101	*	0.220059660619101
temp_vcf4_18VR004175.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004175.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004235.vcf	M1	0	0.517614848277612	0	0.447082964369976	575.5	180.5	0	0.00286767228962666	0	0.00247691393002757	0.258757826662343	*	0.0262911604355927
temp_vcf4_18VR004235.vcf	M2	0.491316949974147	0	0.433759879563417	0	227.666666666666	63.3333333333334	0.00215805395303432	0	0.00190524105225513	0	0.491224492889094	0.491224492889094	*
temp_vcf4_18VR004245.vcf	M1	0.0628403861450606	0.0981189169658786	0.0324657901797692	0.0517241379310345	575.52164386012	180.47835613988	0.000109188571473315	0.000543660298467209	5.64110672919541e-05	0.000286594686683347	0.0804605141340983	0.0628235252955449	0.0980975029726516
temp_vcf4_18VR004245.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004246.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004246.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004248.vcf	M1	0	0.0259446632336029	0	0.0131418836699927	575.5	180.5	0	0.000143737746446553	0	7.28082197783528e-05	0.0259383491271941	*	0.0259383491271941
temp_vcf4_18VR004248.vcf	M2	0	0.0620532324460518	0	0.0320417287630402	227.666666666666	63.3333333333334	0	0.000979787880727133	0	0.000505922033100635	0.0620301127618319	*	0.0620301127618319
temp_vcf4_18VR004313.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004313.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004375.vcf	M1	0.0375673965393327	0.0388655897829685	0.0191387559808612	0.0198098256735341	575.519138755981	180.480861244019	6.52756685390808e-05	0.00021534466045361	3.32547689417085e-05	0.000109761364928053	0.0381898604806845	0.0375449280007325	0.0388347929606365
temp_vcf4_18VR004375.vcf	M2	0.115361190809637	0	0.058567132944797	0	227.668787539448	63.3312124605518	0.000506706220279091	0	0.000257247089413383	0	0.028820154608526	0.028820154608526	*
temp_vcf4_18VR004380.vcf	M1	0.0714128385567357	0	0.0370662460567823	0	575.475289169295	180.524710830705	0.000124093666401942	0	6.44097961361431e-05	0	0.0713846789200807	0.0713846789200807	*
temp_vcf4_18VR004380.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004487.vcf	M1	0	0.091891025560241	1.99214454045562	6.04720362456188	575	181	0	0.000507685224089729	0.00346459920079238	0.033409964776585	0.00918395220168167	*	0.0459197610084083
temp_vcf4_18VR004487.vcf	M2	0	0	1	0	227	64.0000000000001	0	0	0.00440528634361234	0	0	*	*
temp_vcf4_18VR004556.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004556.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004638.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004638.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004659.vcf	M1	0	0	0	0	575.5	180.5	0	0	0	0	*	*	*
temp_vcf4_18VR004659.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004845.vcf	M1	0	0.0319294975735578	0	0.0162262909768666	575.5	180.5	0	0.000176894723399212	0	8.98963489023078e-05	0.0319259969160013	*	0.0319259969160013
temp_vcf4_18VR004845.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
temp_vcf4_18VR004864.vcf	M1	0.0256209745937382	0	0.0129775747508306	0	575.49567414175	180.50432585825	4.45198387145956e-05	0	2.25502559514185e-05	0	0.0256183146088345	0.0256183146088345	*
temp_vcf4_18VR004864.vcf	M2	0	0	0	0	227.666666666666	63.3333333333334	0	0	0	0	*	*	*
