file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_19VR002740.vcf	PB1	0	0	0	2	1768.16666666667	502.833333333332	0	0	0	0.00397746105402719	0	*	*
temp_vcf4_19VR002740.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR002744.vcf	PB1	0	0	0	1	1768.83333333334	502.166666666665	0	0	0	0.00199137072685032	0	*	*
temp_vcf4_19VR002744.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003000.vcf	PB1	0	0	0	2	1768.16666666667	502.833333333332	0	0	0	0.00397746105402719	0	*	*
temp_vcf4_19VR003000.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003002.vcf	PB1	0	0	4	10	1769.50000000001	501.499999999998	0	0	0.00226052557219553	0.0199401794616152	0	*	*
temp_vcf4_19VR003002.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003004.vcf	PB1	0	0.0561079922415728	0	2.02888086642599	1768.16666666667	502.833333333332	0	0.000111583676980258	0	0.00403489731473517	0.0186978413203178	*	0.0560935239609535
temp_vcf4_19VR003004.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003005.vcf	PB1	0	0.0594513785071098	0	1.03061224489796	1768.83333333334	502.166666666665	0	0.000118389734829957	0	0.00205233105522329	0.0296751353602666	*	0.0593502707205331
temp_vcf4_19VR003005.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003124.vcf	PB1	0	0	0	1	1768.83333333334	502.166666666665	0	0	0	0.00199137072685032	0	*	*
temp_vcf4_19VR003124.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003216.vcf	PB1	0	0	0	1	1768.83333333334	502.166666666665	0	0	0	0.00199137072685032	0	*	*
temp_vcf4_19VR003216.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003219.vcf	PB1	0	0	0	1	1768.83333333334	502.166666666665	0	0	0	0.00199137072685032	0	*	*
temp_vcf4_19VR003219.vcf	PB1-F2	0	0	0	0	213.166666666667	56.8333333333333	0	0	0	0	*	*	*
temp_vcf4_19VR003231.vcf	PB1	0	0.468887800097991	0	2.36942675159236	1768.16666666667	502.833333333332	0	0.000932491481799124	0	0.00471215131241438	0.155300417866851	*	0.465901253600552
